Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2007","2007","Head","6048","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2008","2008","Head","7600","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2009","2009","Head","7600","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2010","2010","Head","6500","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2011","2011","Head","7700","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2012","2012","Head","8600","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2013","2013","Head","7000","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2014","2014","Head","6900","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2015","2015","Head","7700","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2016","2016","Head","8000","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2017","2017","Head","7482","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5111","Stocks","02132","Asses","2018","2018","Head","","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01311","Avocados","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01311","Avocados","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01311","Avocados","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01311","Avocados","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01311","Avocados","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01311","Avocados","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01312","Bananas","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01312","Bananas","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01312","Bananas","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01312","Bananas","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01312","Bananas","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01312","Bananas","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1961","1961","ha","146373","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1962","1962","ha","164219","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1963","1963","ha","173608","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1964","1964","ha","183644","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1965","1965","ha","187790","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1966","1966","ha","186760","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1967","1967","ha","182590","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1968","1968","ha","183320","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1969","1969","ha","198374","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1970","1970","ha","214278","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1971","1971","ha","235200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1972","1972","ha","251636","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1973","1973","ha","242814","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1974","1974","ha","246254","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1975","1975","ha","245122","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1976","1976","ha","258799","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1977","1977","ha","289200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1978","1978","ha","307200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1979","1979","ha","323670","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1980","1980","ha","366300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1981","1981","ha","356600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1982","1982","ha","332400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1983","1983","ha","313400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1984","1984","ha","304300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1985","1985","ha","298400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1986","1986","ha","265000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1987","1987","ha","255000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1988","1988","ha","242500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1989","1989","ha","236500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1990","1990","ha","206600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1991","1991","ha","193400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1992","1992","ha","184400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1993","1993","ha","180800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1994","1994","ha","169700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1995","1995","ha","178600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1996","1996","ha","181400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1997","1997","ha","189800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1998","1998","ha","190700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","1999","1999","ha","192000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2000","2000","ha","182300","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2001","2001","ha","182000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2002","2002","ha","176000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2003","2003","ha","183100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2004","2004","ha","183700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2005","2005","ha","164400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2006","2006","ha","167000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2007","2007","ha","167500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2008","2008","ha","187200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2009","2009","ha","193600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2010","2010","ha","174800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2011","2011","ha","180600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2012","2012","ha","192800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2013","2013","ha","219400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2014","2014","ha","215700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2015","2015","ha","202800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2016","2016","ha","189200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2017","2017","ha","180186","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","0115","Barley","2018","2018","ha","185210","A","Official figure"
