,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
6755,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2000,2000,tonnes,2400.0,T,Unofficial figure
6756,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2001,2001,tonnes,2400.0,T,Unofficial figure
6757,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2002,2002,tonnes,2400.0,T,Unofficial figure
6758,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2003,2003,tonnes,3777.0,I,Imputed value
6759,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2004,2004,tonnes,3573.0,I,Imputed value
6760,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2005,2005,tonnes,3387.0,I,Imputed value
6761,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2006,2006,tonnes,2500.0,E,Estimated value
6762,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2007,2007,tonnes,2600.0,E,Estimated value
6763,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2008,2008,tonnes,2922.0,I,Imputed value
6764,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2009,2009,tonnes,2784.0,I,Imputed value
6765,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2010,2010,tonnes,2647.0,I,Imputed value
6766,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2011,2011,tonnes,2552.0,I,Imputed value
6767,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2012,2012,tonnes,2857.0,I,Imputed value
6768,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2013,2013,tonnes,2190.0,I,Imputed value
6769,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2014,2014,tonnes,2050.0,E,Estimated value
6770,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2015,2015,tonnes,2100.0,E,Estimated value
6771,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2016,2016,tonnes,1887.0,I,Imputed value
6772,QCL,Crops and livestock products,372,Ireland,5510,Production,01242,"Peas, green",2017,2017,tonnes,1855.0,I,Imputed value
6774,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1961,1961,tonnes,4964.0,A,Official figure
6775,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1962,1962,tonnes,5352.0,A,Official figure
6776,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1963,1963,tonnes,5329.0,A,Official figure
6777,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1964,1964,tonnes,5421.0,A,Official figure
6778,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1965,1965,tonnes,6283.0,A,Official figure
6779,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1966,1966,tonnes,5694.0,A,Official figure
6780,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1967,1967,tonnes,4954.0,A,Official figure
6781,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1968,1968,tonnes,5666.0,A,Official figure
6782,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1969,1969,tonnes,6590.0,A,Official figure
6783,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1970,1970,tonnes,6673.0,A,Official figure
6784,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1971,1971,tonnes,7253.0,A,Official figure
6785,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1972,1972,tonnes,7518.0,A,Official figure
6786,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1973,1973,tonnes,6700.0,A,Official figure
6787,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1974,1974,tonnes,6000.0,A,Official figure
6788,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1975,1975,tonnes,4600.0,E,Estimated value
6789,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1976,1976,tonnes,5300.0,E,Estimated value
6790,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1977,1977,tonnes,5800.0,E,Estimated value
6791,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1978,1978,tonnes,6300.0,E,Estimated value
6792,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1979,1979,tonnes,7000.0,E,Estimated value
6793,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1980,1980,tonnes,7600.0,E,Estimated value
6794,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1981,1981,tonnes,7350.0,E,Estimated value
6795,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1982,1982,tonnes,7200.0,E,Estimated value
6796,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1983,1983,tonnes,7000.0,E,Estimated value
6797,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1984,1984,tonnes,6300.0,E,Estimated value
6798,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1985,1985,tonnes,6100.0,T,Unofficial figure
6799,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1986,1986,tonnes,6100.0,T,Unofficial figure
6800,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1987,1987,tonnes,6300.0,T,Unofficial figure
6801,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1988,1988,tonnes,6300.0,T,Unofficial figure
6802,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1989,1989,tonnes,6100.0,T,Unofficial figure
6803,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1990,1990,tonnes,7000.0,T,Unofficial figure
6804,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1991,1991,tonnes,8000.0,T,Unofficial figure
6805,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1992,1992,tonnes,9000.0,T,Unofficial figure
6806,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1993,1993,tonnes,9400.0,T,Unofficial figure
6807,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1994,1994,tonnes,9600.0,T,Unofficial figure
6808,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1995,1995,tonnes,9400.0,T,Unofficial figure
6809,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1996,1996,tonnes,9400.0,T,Unofficial figure
6810,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1997,1997,tonnes,9800.0,T,Unofficial figure
6811,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1998,1998,tonnes,10800.0,T,Unofficial figure
6812,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",1999,1999,tonnes,11100.0,T,Unofficial figure
6813,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2000,2000,tonnes,10100.0,T,Unofficial figure
6814,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2001,2001,tonnes,10700.0,T,Unofficial figure
6815,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2002,2002,tonnes,10200.0,T,Unofficial figure
6816,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2003,2003,tonnes,9700.0,T,Unofficial figure
6817,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2004,2004,tonnes,9100.0,T,Unofficial figure
6818,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2005,2005,tonnes,9100.0,T,Unofficial figure
6819,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2006,2006,tonnes,9300.0,T,Unofficial figure
6820,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2007,2007,tonnes,9100.0,T,Unofficial figure
6821,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2008,2008,tonnes,4500.0,E,Estimated value
6822,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2009,2009,tonnes,8700.0,T,Unofficial figure
6823,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2010,2010,tonnes,9500.0,T,Unofficial figure
6824,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2011,2011,tonnes,10400.0,T,Unofficial figure
6825,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2012,2012,tonnes,10700.0,T,Unofficial figure
6826,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2013,2013,tonnes,10600.0,T,Unofficial figure
6827,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2014,2014,tonnes,11300.0,T,Unofficial figure
6828,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2015,2015,tonnes,12300.0,T,Unofficial figure
6829,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2016,2016,tonnes,12600.0,T,Unofficial figure
6830,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2017,2017,tonnes,13100.0,T,Unofficial figure
6831,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2018,2018,tonnes,13500.0,T,Unofficial figure
6832,QCL,Crops and livestock products,372,Ireland,5510,Production,21521,"Pig fat, rendered",2019,2019,tonnes,13500.0,T,Unofficial figure
6860,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01321,Pomelos and grapefruits,2018,2018,ha,0.0,A,Official figure
6861,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01321,Pomelos and grapefruits,2019,2019,ha,0.0,A,Official figure
6862,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01321,Pomelos and grapefruits,2020,2020,ha,0.0,A,Official figure
6890,QCL,Crops and livestock products,372,Ireland,5510,Production,01321,Pomelos and grapefruits,2018,2018,tonnes,0.0,A,Official figure
6891,QCL,Crops and livestock products,372,Ireland,5510,Production,01321,Pomelos and grapefruits,2019,2019,tonnes,0.0,A,Official figure
6892,QCL,Crops and livestock products,372,Ireland,5510,Production,01321,Pomelos and grapefruits,2020,2020,tonnes,0.0,A,Official figure
6893,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1961,1961,ha,86237.0,A,Official figure
6894,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1962,1962,ha,84659.0,A,Official figure
6895,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1963,1963,ha,82919.0,A,Official figure
6896,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1964,1964,ha,73773.0,A,Official figure
6897,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1965,1965,ha,70546.0,A,Official figure
6898,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1966,1966,ha,67784.0,A,Official figure
6899,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1967,1967,ha,64600.0,A,Official figure
6900,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1968,1968,ha,59286.0,A,Official figure
6901,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1969,1969,ha,55158.0,A,Official figure
6902,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1970,1970,ha,56817.0,A,Official figure
6903,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1971,1971,ha,51637.0,A,Official figure
6904,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1972,1972,ha,44111.0,A,Official figure
6905,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1973,1973,ha,47713.0,A,Official figure
6906,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1974,1974,ha,39943.0,A,Official figure
6907,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1975,1975,ha,40580.0,A,Official figure
6908,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1976,1976,ha,47349.0,A,Official figure
6909,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1977,1977,ha,53419.0,A,Official figure
6910,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1978,1978,ha,41197.0,A,Official figure
6911,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1979,1979,ha,40550.0,A,Official figure
6912,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1980,1980,ha,41600.0,A,Official figure
6913,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1981,1981,ha,36000.0,A,Official figure
6914,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1982,1982,ha,37400.0,A,Official figure
6915,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1983,1983,ha,33500.0,A,Official figure
6916,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1984,1984,ha,35700.0,A,Official figure
6917,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1985,1985,ha,33000.0,A,Official figure
6918,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1986,1986,ha,30500.0,A,Official figure
6919,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1987,1987,ha,30300.0,A,Official figure
6920,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1988,1988,ha,27200.0,A,Official figure
6921,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1989,1989,ha,24700.0,A,Official figure
6922,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1990,1990,ha,24300.0,A,Official figure
6923,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1991,1991,ha,20500.0,A,Official figure
6924,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1992,1992,ha,22100.0,A,Official figure
6925,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1993,1993,ha,21600.0,A,Official figure
6926,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1994,1994,ha,21400.0,A,Official figure
6927,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1995,1995,ha,22400.0,A,Official figure
6928,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1996,1996,ha,24300.0,A,Official figure
6929,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1997,1997,ha,18200.0,A,Official figure
6930,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1998,1998,ha,18500.0,A,Official figure
6931,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,1999,1999,ha,17500.0,A,Official figure
6932,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2000,2000,ha,13500.0,A,Official figure
6933,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2001,2001,ha,14300.0,A,Official figure
6934,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2002,2002,ha,15400.0,A,Official figure
6935,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2003,2003,ha,14200.0,A,Official figure
6936,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2004,2004,ha,13300.0,A,Official figure
6937,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2005,2005,ha,11800.0,A,Official figure
6938,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2006,2006,ha,11500.0,A,Official figure
6939,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2007,2007,ha,11700.0,A,Official figure
6940,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2008,2008,ha,11200.0,A,Official figure
6941,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2009,2009,ha,12200.0,A,Official figure
6942,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2010,2010,ha,12200.0,A,Official figure
6943,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2011,2011,ha,10400.0,A,Official figure
6944,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2012,2012,ha,9000.0,A,Official figure
6945,QCL,Crops and livestock products,372,Ireland,5312,Area harvested,01510,Potatoes,2013,2013,ha,10700.0,A,Official figure
